,conm,type,cik,date,path
1430,"Bain Capital Specialty Finance, Inc.",10-Q,1655050,2020-08-05,https://www.sec.gov/Archives/edgar/data/1655050/0001104659-20-090826-index.htm
1431,"Baird Financial Group, Inc.",13F-HR,1648711,2020-08-14,https://www.sec.gov/Archives/edgar/data/1648711/0001648711-20-000007-index.htm
1432,"Baker Avenue Asset Management, LP",13F-HR,1432529,2020-08-12,https://www.sec.gov/Archives/edgar/data/1432529/0001398344-20-015630-index.htm
1433,Baker Chad R,13F-HR,1666470,2020-08-04,https://www.sec.gov/Archives/edgar/data/1666470/0001666470-20-000004-index.htm
1434,Baker Ellis Asset Management LLC,13F-HR,1365559,2020-08-13,https://www.sec.gov/Archives/edgar/data/1365559/0001365559-20-000006-index.htm
1435,Baker Hughes Co,10-Q,1701605,2020-07-24,https://www.sec.gov/Archives/edgar/data/1701605/0001701605-20-000068-index.htm
1436,Baker Hughes Holdings LLC,10-Q,808362,2020-07-24,https://www.sec.gov/Archives/edgar/data/808362/0000808362-20-000012-index.htm
1437,"Balance Labs, Inc.",10-Q,1632121,2020-07-06,https://www.sec.gov/Archives/edgar/data/1632121/0001493152-20-012630-index.htm
1438,"Balance Labs, Inc.",10-Q,1632121,2020-08-11,https://www.sec.gov/Archives/edgar/data/1632121/0001493152-20-015255-index.htm
1439,Baldrige Asset Management LLC,13F-HR,1761742,2020-07-31,https://www.sec.gov/Archives/edgar/data/1761742/0001754960-20-000051-index.htm
1440,"Baldwin Investment Management, LLC",13F-HR,1346378,2020-07-27,https://www.sec.gov/Archives/edgar/data/1346378/0001346378-20-000003-index.htm
1441,Balentine LLC,13F-HR,1586678,2020-08-14,https://www.sec.gov/Archives/edgar/data/1586678/0001586678-20-000003-index.htm
1442,"Ballast, Inc.",13F-HR,1730477,2020-08-11,https://www.sec.gov/Archives/edgar/data/1730477/0001606587-20-000936-index.htm
1443,"Ballentine Partners, LLC",13F-HR,1374889,2020-07-31,https://www.sec.gov/Archives/edgar/data/1374889/0001172661-20-001567-index.htm
1444,"Ballew Advisors, Inc",13F-HR,1729096,2020-07-10,https://www.sec.gov/Archives/edgar/data/1729096/0001580642-20-002606-index.htm
1445,"Ballew Advisors, Inc",13F-HR,1729096,2020-07-13,https://www.sec.gov/Archives/edgar/data/1729096/0001580642-20-002618-index.htm
1446,"Baltimore-Washington Financial Advisors, Inc.",13F-HR,1555486,2020-08-10,https://www.sec.gov/Archives/edgar/data/1555486/0001606587-20-000894-index.htm
1447,Banco BTG Pactual S.A.,13F-HR,1536080,2020-08-13,https://www.sec.gov/Archives/edgar/data/1536080/0001085146-20-002198-index.htm
1448,"Banco Santander, S.A.",13F-HR,891478,2020-08-05,https://www.sec.gov/Archives/edgar/data/891478/0000950103-20-015342-index.htm
1449,"Banco de Sabadell, S.A",13F-HR,1730299,2020-08-07,https://www.sec.gov/Archives/edgar/data/1730299/0001730299-20-000003-index.htm
1450,"Bancorp 34, Inc.",10-Q,1668340,2020-07-27,https://www.sec.gov/Archives/edgar/data/1668340/0001437749-20-015784-index.htm
1451,"Bancorp, Inc.",10-Q,1295401,2020-07-31,https://www.sec.gov/Archives/edgar/data/1295401/0001295401-20-000060-index.htm
1452,BancorpSouth Bank,13F-HR,1299939,2020-07-27,https://www.sec.gov/Archives/edgar/data/1299939/0000950123-20-007210-index.htm
1453,Bandera Partners LLC,13F-HR,1399386,2020-08-12,https://www.sec.gov/Archives/edgar/data/1399386/0000921895-20-002167-index.htm
1454,Bandwidth Inc.,10-Q,1514416,2020-07-31,https://www.sec.gov/Archives/edgar/data/1514416/0001514416-20-000187-index.htm
1455,Bangor Savings Bank,13F-HR,1352675,2020-07-08,https://www.sec.gov/Archives/edgar/data/1352675/0001352675-20-000004-index.htm
1456,Bank First Corp,10-Q,1746109,2020-08-10,https://www.sec.gov/Archives/edgar/data/1746109/0001104659-20-092139-index.htm
1457,"Bank Julius Baer & Co. Ltd, Zurich",13F-HR,1544599,2020-08-10,https://www.sec.gov/Archives/edgar/data/1544599/0001544599-20-000005-index.htm
1458,Bank OZK,13F-HR,1569650,2020-08-11,https://www.sec.gov/Archives/edgar/data/1569650/0000950123-20-008108-index.htm
1459,Bank of Commerce Holdings,10-Q,702513,2020-08-07,https://www.sec.gov/Archives/edgar/data/702513/0001437749-20-017030-index.htm
1460,Bank of Italy,13F-HR,1426449,2020-08-07,https://www.sec.gov/Archives/edgar/data/1426449/0001426449-20-000006-index.htm
1461,Bank of Marin,13F-HR,1801145,2020-08-12,https://www.sec.gov/Archives/edgar/data/1801145/0001801145-20-000012-index.htm
1462,Bank of Marin Bancorp,10-Q,1403475,2020-08-10,https://www.sec.gov/Archives/edgar/data/1403475/0001403475-20-000031-index.htm
1463,Bank of New York Mellon Corp,10-Q,1390777,2020-08-06,https://www.sec.gov/Archives/edgar/data/1390777/0001390777-20-000072-index.htm
1464,Bank of New York Mellon Corp,13F-HR,1390777,2020-08-12,https://www.sec.gov/Archives/edgar/data/1390777/0001390777-20-000074-index.htm
1465,Bank7 Corp.,10-Q,1746129,2020-08-14,https://www.sec.gov/Archives/edgar/data/1746129/0001140361-20-018421-index.htm
1466,BankFinancial CORP,10-Q,1303942,2020-07-29,https://www.sec.gov/Archives/edgar/data/1303942/0001437749-20-015974-index.htm
1467,BankGuam Holding Co,10-Q,1527383,2020-08-13,https://www.sec.gov/Archives/edgar/data/1527383/0001564590-20-039789-index.htm
1468,"BankUnited, Inc.",10-Q,1504008,2020-08-10,https://www.sec.gov/Archives/edgar/data/1504008/0001504008-20-000028-index.htm
1469,"Bankwell Financial Group, Inc.",10-Q,1505732,2020-08-10,https://www.sec.gov/Archives/edgar/data/1505732/0001505732-20-000092-index.htm
1470,Banque Cantonale Vaudoise,13F-HR,1793755,2020-07-22,https://www.sec.gov/Archives/edgar/data/1793755/0001793755-20-000004-index.htm
1471,"Bantec, Inc.",10-Q,1704795,2020-08-14,https://www.sec.gov/Archives/edgar/data/1704795/0001213900-20-022186-index.htm
1472,"Bantec, Inc.",10-Q/A,1704795,2020-07-20,https://www.sec.gov/Archives/edgar/data/1704795/0001213900-20-017925-index.htm
1473,Barbara Oil Co.,13F-HR,1599670,2020-08-10,https://www.sec.gov/Archives/edgar/data/1599670/0001104659-20-092554-index.htm
1474,"Barber Financial Group, Inc.",13F-HR,1624865,2020-07-31,https://www.sec.gov/Archives/edgar/data/1624865/0001624865-20-000007-index.htm
1475,"Bares Capital Management, Inc.",13F-HR,1340807,2020-08-14,https://www.sec.gov/Archives/edgar/data/1340807/0001340807-20-000009-index.htm
1476,"Barings BDC, Inc.",10-Q,1379785,2020-08-05,https://www.sec.gov/Archives/edgar/data/1379785/0001379785-20-000024-index.htm
1477,"Barnes & Noble Education, Inc.",10-K,1634117,2020-07-14,https://www.sec.gov/Archives/edgar/data/1634117/0001634117-20-000041-index.htm
1478,"Barnett & Company, Inc.",13F-HR,1426588,2020-07-22,https://www.sec.gov/Archives/edgar/data/1426588/0001426588-20-000003-index.htm
1479,"Barrett Asset Management, LLC",13F-HR,1526411,2020-08-10,https://www.sec.gov/Archives/edgar/data/1526411/0001526411-20-000009-index.htm
1480,"Barry Investment Advisors, LLC",13F-HR,1631639,2020-07-20,https://www.sec.gov/Archives/edgar/data/1631639/0001221073-20-000113-index.htm
1481,Bartlett & Co. LLC,13F-HR,1550075,2020-08-03,https://www.sec.gov/Archives/edgar/data/1550075/0001550075-20-000002-index.htm
1482,Baskin Financial Services Inc.,13F-HR,1511098,2020-07-24,https://www.sec.gov/Archives/edgar/data/1511098/0001511098-20-000003-index.htm
1483,Bass Edward P,13F-HR,1705622,2020-08-13,https://www.sec.gov/Archives/edgar/data/1705622/0000897423-20-000091-index.htm
1484,Bath Savings Trust Co,13F-HR,1384943,2020-07-06,https://www.sec.gov/Archives/edgar/data/1384943/0001384943-20-000004-index.htm
1485,"Battery Partners IX, LLC",13F-HR,1517642,2020-08-14,https://www.sec.gov/Archives/edgar/data/1517642/0001104659-20-095524-index.htm
1486,"Baudax Bio, Inc.",10-Q,1780097,2020-08-10,https://www.sec.gov/Archives/edgar/data/1780097/0001564590-20-038607-index.htm
1487,"Baugh & Associates, LLC",13F-HR,1730818,2020-07-09,https://www.sec.gov/Archives/edgar/data/1730818/0001062993-20-003202-index.htm
1488,Bausch Health Companies Inc.,10-Q,885590,2020-08-06,https://www.sec.gov/Archives/edgar/data/885590/0000885590-20-000042-index.htm
1489,"Bay Colony Advisory Group, Inc d/b/a Bay Colony Advisors",13F-HR,1748861,2020-07-23,https://www.sec.gov/Archives/edgar/data/1748861/0001754960-20-000047-index.htm
1490,"Bay Harbor Wealth Management, LLC",13F-HR,1767989,2020-07-16,https://www.sec.gov/Archives/edgar/data/1767989/0001437749-20-015281-index.htm
1491,Bay Rivers Group,13F-HR,1798924,2020-07-09,https://www.sec.gov/Archives/edgar/data/1798924/0001798924-20-000003-index.htm
1492,BayCom Corp,10-Q,1730984,2020-08-10,https://www.sec.gov/Archives/edgar/data/1730984/0001558370-20-010235-index.htm
1493,Bayberry Capital Partners LP,13F-HR,1771524,2020-08-14,https://www.sec.gov/Archives/edgar/data/1771524/0001771524-20-000007-index.htm
1494,"Bayesian Capital Management, LP",13F-HR,1632551,2020-08-14,https://www.sec.gov/Archives/edgar/data/1632551/0001420506-20-000955-index.htm
1495,Baying Ecological Holding Group Inc.,10-Q,1333519,2020-08-04,https://www.sec.gov/Archives/edgar/data/1333519/0001477932-20-004516-index.htm
1496,Baying Ecological Holding Group Inc.,10-Q,1333519,2020-08-04,https://www.sec.gov/Archives/edgar/data/1333519/0001477932-20-004517-index.htm
1497,Baymount Management LP,13F-HR,1803679,2020-08-14,https://www.sec.gov/Archives/edgar/data/1803679/0001172661-20-001716-index.htm
1498,Baystate Wealth Management LLC,13F-HR,1546408,2020-07-28,https://www.sec.gov/Archives/edgar/data/1546408/0001546408-20-000003-index.htm
1499,"Bayview Asset Management, LLC",13F-HR,1767366,2020-08-12,https://www.sec.gov/Archives/edgar/data/1767366/0001767366-20-000011-index.htm
1500,Beach Point Capital Management LP,13F-HR,1453885,2020-08-03,https://www.sec.gov/Archives/edgar/data/1453885/0001085146-20-001981-index.htm
1501,"Beacon Capital Management, Inc.",13F-HR,1575301,2020-07-16,https://www.sec.gov/Archives/edgar/data/1575301/0001580642-20-002659-index.htm
1502,Beacon Financial Advisory LLC,13F-HR,1800502,2020-07-07,https://www.sec.gov/Archives/edgar/data/1800502/0001800502-20-000003-index.htm
1503,"Beacon Pointe Advisors, LLC",13F-HR,1744317,2020-08-14,https://www.sec.gov/Archives/edgar/data/1744317/0001085146-20-002293-index.htm
1504,"Beacon Wealthcare, Inc",13F-HR,1107576,2020-07-02,https://www.sec.gov/Archives/edgar/data/1107576/0001107576-20-000004-index.htm
1505,Beam Therapeutics Inc.,10-Q,1745999,2020-08-12,https://www.sec.gov/Archives/edgar/data/1745999/0001564590-20-039490-index.htm
1506,Beaton Management Co. Inc.,13F-HR,1714678,2020-08-14,https://www.sec.gov/Archives/edgar/data/1714678/0001714678-20-000003-index.htm
1507,"Beaumont Asset Management, L.L.C.",13F-HR,1798756,2020-08-06,https://www.sec.gov/Archives/edgar/data/1798756/0001606587-20-000862-index.htm
1508,"Beaumont Financial Partners, LLC",13F-HR,1352764,2020-08-05,https://www.sec.gov/Archives/edgar/data/1352764/0001352764-20-000009-index.htm
1509,"Beck Bode, LLC",13F-HR,1790548,2020-08-13,https://www.sec.gov/Archives/edgar/data/1790548/0001420506-20-000886-index.htm
1510,"Bedel Financial Consulting, Inc.",13F-HR,1730511,2020-07-14,https://www.sec.gov/Archives/edgar/data/1730511/0000870156-20-000025-index.htm
1511,"Bedell Frazier Investment Counseling, LLC",13F-HR,1388142,2020-08-11,https://www.sec.gov/Archives/edgar/data/1388142/0001085146-20-002102-index.htm
1512,"Beech Hill Advisors, Inc.",13F-HR,1356202,2020-07-17,https://www.sec.gov/Archives/edgar/data/1356202/0001085146-20-001813-index.htm
1513,"BeiGene, Ltd.",10-Q,1651308,2020-08-06,https://www.sec.gov/Archives/edgar/data/1651308/0001651308-20-000117-index.htm
1514,"Beirne Wealth Consulting Services, LLC",13F-HR,1697303,2020-07-31,https://www.sec.gov/Archives/edgar/data/1697303/0001725547-20-000063-index.htm
1515,Belfer Management LLC,13F-HR,1481957,2020-07-23,https://www.sec.gov/Archives/edgar/data/1481957/0001567619-20-013609-index.htm
1516,"Bell & Brown Wealth Advisors, LLC",13F-HR,1725362,2020-08-07,https://www.sec.gov/Archives/edgar/data/1725362/0001085146-20-002047-index.htm
1517,Bell Asset Management Ltd,13F-HR,1681004,2020-08-13,https://www.sec.gov/Archives/edgar/data/1681004/0001012975-20-000679-index.htm
1518,Bell Bank,13F-HR,1002672,2020-08-13,https://www.sec.gov/Archives/edgar/data/1002672/0001062993-20-003920-index.htm
1519,Bell Rock Capital LLC,13F-HR,1756283,2020-08-04,https://www.sec.gov/Archives/edgar/data/1756283/0001756283-20-000003-index.htm
1520,Bellecapital International Ltd.,13F-HR,1600152,2020-07-16,https://www.sec.gov/Archives/edgar/data/1600152/0001600152-20-000003-index.htm
1521,"Bellerophon Therapeutics, Inc.",10-Q,1600132,2020-08-05,https://www.sec.gov/Archives/edgar/data/1600132/0001600132-20-000084-index.htm
1522,Bellevue Group AG,13F-HR,1674546,2020-08-13,https://www.sec.gov/Archives/edgar/data/1674546/0000950123-20-008656-index.htm
1523,"Belmont Capital, LLC",13F-HR,1793367,2020-07-21,https://www.sec.gov/Archives/edgar/data/1793367/0001793367-20-000003-index.htm
1524,Belpointe Asset Management LLC,13F-HR,1721242,2020-07-20,https://www.sec.gov/Archives/edgar/data/1721242/0001721242-20-000005-index.htm
1525,Belpointe Asset Management LLC,13F-HR,1721242,2020-07-20,https://www.sec.gov/Archives/edgar/data/1721242/0001721242-20-000006-index.htm
1526,Belvedere Trading LLC,13F-HR,1632341,2020-07-08,https://www.sec.gov/Archives/edgar/data/1632341/0001062993-20-003188-index.htm
1527,"Benchmark Financial Wealth Advisors, LLC",13F-HR,1757706,2020-07-21,https://www.sec.gov/Archives/edgar/data/1757706/0001757706-20-000006-index.htm
1528,"Benchmark Wealth Management, LLC",13F-HR,1788241,2020-07-09,https://www.sec.gov/Archives/edgar/data/1788241/0001788241-20-000003-index.htm
1529,Benefit Street Partners LLC,13F-HR,1543160,2020-08-14,https://www.sec.gov/Archives/edgar/data/1543160/0000919574-20-005339-index.htm
1530,"Benefit Street Partners Realty Trust, Inc.",10-Q,1562528,2020-08-14,https://www.sec.gov/Archives/edgar/data/1562528/0001562528-20-000027-index.htm
1531,"Benefitfocus, Inc.",10-Q,1576169,2020-08-06,https://www.sec.gov/Archives/edgar/data/1576169/0001564590-20-037901-index.htm
1532,"Benefytt Technologies, Inc.",10-Q,1561387,2020-08-10,https://www.sec.gov/Archives/edgar/data/1561387/0001561387-20-000013-index.htm
1533,Benin Management CORP,13F-HR,1352871,2020-07-22,https://www.sec.gov/Archives/edgar/data/1352871/0001352871-20-000003-index.htm
1534,"Benson Investment Management Company, Inc.",13F-HR,1694896,2020-08-05,https://www.sec.gov/Archives/edgar/data/1694896/0001606587-20-000832-index.htm
1535,"BerganKDV Wealth Management, LLC",13F-HR,1660203,2020-08-13,https://www.sec.gov/Archives/edgar/data/1660203/0001660203-20-000005-index.htm
1536,"Bergio International, Inc.",10-Q,1431074,2020-08-14,https://www.sec.gov/Archives/edgar/data/1431074/0001393905-20-000247-index.htm
1537,"Bergio International, Inc.",10-Q/A,1431074,2020-07-17,https://www.sec.gov/Archives/edgar/data/1431074/0001393905-20-000210-index.htm
1538,"Berkeley Capital Partners, LLC",13F-HR,1667694,2020-07-30,https://www.sec.gov/Archives/edgar/data/1667694/0000909012-20-000108-index.htm
1539,"Berkshire Money Management, Inc.",13F-HR,1535172,2020-07-27,https://www.sec.gov/Archives/edgar/data/1535172/0001398344-20-014443-index.htm
1540,Berkshire Partners LLC,13F-HR,1312988,2020-08-14,https://www.sec.gov/Archives/edgar/data/1312988/0000919574-20-005128-index.htm
1541,"Berman Capital Advisors, LLC",13F-HR,1720336,2020-08-06,https://www.sec.gov/Archives/edgar/data/1720336/0000909012-20-000110-index.htm
1542,Bernardo Wealth Planning LLC,13F-HR,1765595,2020-08-03,https://www.sec.gov/Archives/edgar/data/1765595/0001765595-20-000004-index.htm
1543,Berry Corp (bry),10-Q,1705873,2020-08-05,https://www.sec.gov/Archives/edgar/data/1705873/0001705873-20-000041-index.htm
1544,Beryl Capital Management LLC,13F-HR,1719307,2020-08-14,https://www.sec.gov/Archives/edgar/data/1719307/0001398344-20-015907-index.htm
1545,"Bespoke Extracts, Inc.",10-Q,1409197,2020-07-09,https://www.sec.gov/Archives/edgar/data/1409197/0001213900-20-017052-index.htm
1546,Better Choice Co Inc.,10-Q,1471727,2020-08-14,https://www.sec.gov/Archives/edgar/data/1471727/0001140361-20-018501-index.htm
1547,Betterment LLC,13F-HR,1633901,2020-08-11,https://www.sec.gov/Archives/edgar/data/1633901/0001633901-20-000006-index.htm
1548,"Beutel, Goodman & Co Ltd.",13F-HR,1361974,2020-08-14,https://www.sec.gov/Archives/edgar/data/1361974/0001361974-20-000008-index.htm
1549,"Beyond Air, Inc.",10-Q,1641631,2020-08-06,https://www.sec.gov/Archives/edgar/data/1641631/0001493152-20-014898-index.htm
1550,"Beyond Commerce, Inc.",10-Q,1386049,2020-08-14,https://www.sec.gov/Archives/edgar/data/1386049/0001445866-20-001182-index.htm
1551,Biechele Royce Advisors,13F-HR,1730808,2020-07-30,https://www.sec.gov/Archives/edgar/data/1730808/0001730808-20-000007-index.htm
1552,"Bienville Capital Management, LLC",13F-HR,1605070,2020-08-14,https://www.sec.gov/Archives/edgar/data/1605070/0001172661-20-001701-index.htm
1553,Big Rock Partners Acquisition Corp.,10-Q,1719406,2020-08-14,https://www.sec.gov/Archives/edgar/data/1719406/0001654954-20-009190-index.htm
1554,Big Rock Partners Acquisition Corp.,DEF 14A,1719406,2020-07-10,https://www.sec.gov/Archives/edgar/data/1719406/0001654954-20-007509-index.htm
1555,BigSur Wealth Management LLC,13F-HR,1659171,2020-07-31,https://www.sec.gov/Archives/edgar/data/1659171/0001398344-20-014782-index.htm
1556,"Bigelow Investment Advisors, LLC",13F-HR,1729516,2020-08-11,https://www.sec.gov/Archives/edgar/data/1729516/0001376474-20-000183-index.htm
1557,Biglari Holdings Inc.,10-Q,1726173,2020-08-10,https://www.sec.gov/Archives/edgar/data/1726173/0001193805-20-000980-index.htm
1558,Biltmore Capital Advisors LLC,13F-HR,1626632,2020-08-11,https://www.sec.gov/Archives/edgar/data/1626632/0001626632-20-000002-index.htm
1559,"Biltmore Family Office, LLC",13F-HR,1731123,2020-08-05,https://www.sec.gov/Archives/edgar/data/1731123/0001398344-20-015059-index.htm
1560,"Biltmore Wealth Management, LLC",13F-HR,1598102,2020-07-13,https://www.sec.gov/Archives/edgar/data/1598102/0001085146-20-001772-index.htm
1561,Bio-En Holdings Corp.,10-Q,1568139,2020-08-14,https://www.sec.gov/Archives/edgar/data/1568139/0001104659-20-094932-index.htm
1562,"BioCardia, Inc.",10-Q,925741,2020-08-13,https://www.sec.gov/Archives/edgar/data/925741/0001437749-20-017718-index.htm
1563,BioCorRx Inc.,10-Q,1443863,2020-08-14,https://www.sec.gov/Archives/edgar/data/1443863/0001477932-20-004877-index.htm
1564,"BioCrude Technologies USA, Inc.",10-Q,1690384,2020-08-10,https://www.sec.gov/Archives/edgar/data/1690384/0001731122-20-000822-index.htm
1565,BioNexus Gene Lab Corp,10-Q,1737523,2020-08-11,https://www.sec.gov/Archives/edgar/data/1737523/0001477932-20-004715-index.htm
1566,"BioSig Technologies, Inc.",10-Q,1530766,2020-08-06,https://www.sec.gov/Archives/edgar/data/1530766/0001185185-20-001080-index.htm
1567,BioSolar Inc,10-Q,1371128,2020-08-05,https://www.sec.gov/Archives/edgar/data/1371128/0001213900-20-020374-index.htm
1568,"BioXcel Therapeutics, Inc.",10-Q,1720893,2020-08-14,https://www.sec.gov/Archives/edgar/data/1720893/0001558370-20-010611-index.htm
1569,Biohaven Pharmaceutical Holding Co Ltd.,10-Q,1689813,2020-08-10,https://www.sec.gov/Archives/edgar/data/1689813/0001689813-20-000057-index.htm
1570,BiomX Inc.,10-Q,1739174,2020-08-13,https://www.sec.gov/Archives/edgar/data/1739174/0001213900-20-021892-index.htm
1571,"Bionano Genomics, Inc",10-Q,1411690,2020-08-13,https://www.sec.gov/Archives/edgar/data/1411690/0001411690-20-000017-index.htm
1572,"Bionano Genomics, Inc",DEF 14A,1411690,2020-08-03,https://www.sec.gov/Archives/edgar/data/1411690/0001140361-20-017234-index.htm
1573,"Biondo Investment Advisors, LLC",13F-HR,1455176,2020-08-07,https://www.sec.gov/Archives/edgar/data/1455176/0001455176-20-000008-index.htm
1574,Bionik Laboratories Corp.,10-Q,1508381,2020-08-12,https://www.sec.gov/Archives/edgar/data/1508381/0001104659-20-093964-index.htm
1575,"Biostage, Inc.",10-Q,1563665,2020-08-13,https://www.sec.gov/Archives/edgar/data/1563665/0001104659-20-094718-index.htm
1576,"Birch Capital Management, LLC",13F-HR,1799859,2020-07-02,https://www.sec.gov/Archives/edgar/data/1799859/0001799859-20-000003-index.htm
1577,Birch Grove Capital LP,13F-HR,1652355,2020-08-14,https://www.sec.gov/Archives/edgar/data/1652355/0000950142-20-002027-index.htm
1578,Birch Hill Investment Advisors LLC,13F-HR,1424177,2020-08-10,https://www.sec.gov/Archives/edgar/data/1424177/0001606587-20-000896-index.htm
1579,"Birch Run Capital Advisors, LP",13F-HR,1541457,2020-08-14,https://www.sec.gov/Archives/edgar/data/1541457/0001062993-20-003956-index.htm
1580,"Birchview Capital, LP",13F-HR,1618205,2020-08-10,https://www.sec.gov/Archives/edgar/data/1618205/0001618205-20-000003-index.htm
